timestep	potential_energy	temperature
30550000	2413844.75	1.009014845
30600000	2413820.5	1.004796982
30650000	2413654.75	1.011794448
30700000	2413693.75	1.00682795
30750000	2413660	1.010322094
30800000	2413660.5	1.001713634
30850000	2413727.75	0.9897894859
30900000	2413709.5	1.000373125
30950000	2413681.5	1.00449121
31000000	2413661	0.9955583811
31050000	2413590.25	1.012565613
31100000	2413715.5	0.9966436028
31150000	2413672.75	0.9967741966
31200000	2413724	0.9873763919
31250000	2413762.5	0.9880895019
31300000	2413719.75	1.002057314
31350000	2413628.75	1.005942822
31400000	2413574.5	1.017329454
31450000	2413627.25	1.01453805
31500000	2413596.25	1.005542159
31550000	2413695	1.012699246
31600000	2413783.5	0.9955381155
31650000	2413690.5	1.004722238
31700000	2413661	1.007542253
31750000	2413764.25	0.9934560061
31800000	2413875.75	0.9988589287
31850000	2413772	1.001540661
31900000	2413879.5	0.99930197
31950000	2413860.5	1.024019003
32000000	2413840	1.015598893
32050000	2413857	1.008643866
32100000	2413688	1.024675488
32150000	2413752.5	1.00080955
32200000	2413768.5	1.003414631
32250000	2413738	1.010660291
32300000	2413781	1.009854674
32350000	2413689.25	1.007913232
32400000	2413796.75	0.9974049926
32450000	2413700.5	1.011417866
32500000	2413683.25	1.0250808
32550000	2413582.25	1.016991377
32600000	2413661	0.996466279
32650000	2413648.5	0.9997486472
32700000	2413637.5	1.001838803
32750000	2413649.25	1.003178954
32800000	2413676.5	1.004831433
32850000	2413701	0.9966265559
32900000	2413544.25	1.008743882
32950000	2413651.75	1.005764842
33000000	2413570	1.007815003
33050000	2413525.5	1.018844962
33100000	2413514.5	1.015020609
33150000	2413438.5	1.010496974
33200000	2413440.25	1.01504612
33250000	2413490.5	1.003714085
33300000	2413488	1.000743151
33350000	2413479.5	0.995788753
33400000	2413424	1.012712479
33450000	2413472.5	1.002557158
33500000	2413386.75	1.015178919
33550000	2413498.75	1.007541299
33600000	2413513	1.005545139
33650000	2413445	1.002903342
33700000	2413493.25	1.001307845
33750000	2413546.5	1.000512958
33800000	2413456.5	1.005807638
33850000	2413547.75	0.9895831347
33900000	2413562.5	1.002375484
33950000	2413537.25	1.015985489
34000000	2413525.75	1.01098907
34050000	2413520	1.012028813
34100000	2413545	0.9939324856
34150000	2413530.75	1.001187205
34200000	2413495.75	0.9889964461
34250000	2413522.5	0.9851536751
34300000	2413504	0.9944633245
34350000	2413507.25	0.9820119739
34400000	2413560.5	0.9715788364
34450000	2413568.5	0.9795247316
34500000	2413573.5	0.9836484194
34550000	2413505.75	1.008085251
34600000	2413536.75	1.002677083
34650000	2413471.25	0.9899489284
34700000	2413340.5	1.006548405
34750000	2413384.5	1.000473976
34800000	2413465.5	0.9960888624
34850000	2413361.25	0.9902327657
34900000	2413367	0.9992754459
34950000	2413375	1.002836823
35000000	2413469	0.9836780429
35050000	2413384.25	0.9858646989
35100000	2413330	0.998460412
35150000	2413324.5	0.9900060296
35200000	2413388	0.9824775457
35250000	2413301.5	0.9953587055
35300000	2413333	0.9921776652
35350000	2413351.75	0.9879262447
35400000	2413246.5	0.9926345348
35450000	2413240.5	1.013210654
35500000	2413355.25	1.004229546
35550000	2413345.5	1.004780054
35600000	2413375.5	0.999158442
35650000	2413334.75	1.009246707
35700000	2413244	1.018932343
35750000	2413296.5	0.9954259992
35800000	2413177.75	1.017362356
35850000	2413317.75	1.008943915
35900000	2413467.75	0.9954283237
35950000	2413292.5	0.9910859466
36000000	2413223.75	0.9964077473
36050000	2413162.25	1.010421157
36100000	2413184.5	1.011465549
36150000	2413336.75	1.007784724
36200000	2413253.75	1.005779028
36250000	2413275.5	1.007804036
36300000	2413271	0.9877346158
36350000	2413240.75	0.9957800508
36400000	2413255.5	0.9969736338
36450000	2413298.5	1.005996227
36500000	2413289	1.002398729
36550000	2413245.5	1.002852678
36600000	2413383	0.9977659583
36650000	2413336	1.010169387
36700000	2413287.75	1.019798517
36750000	2413328.5	1.004072547
36800000	2413269.75	1.010858536
36850000	2413285.75	0.9990054369
36900000	2413310.5	0.9971585274
36950000	2413333.5	1.014640331
37000000	2413296.5	1.013177156
37050000	2413392.75	1.002487063
37100000	2413202.75	1.015599132
37150000	2413259.5	1.019531012
37200000	2413363.25	1.004796267
37250000	2413455	0.9884098172
37300000	2413493	0.9854192138
37350000	2413467	0.993822217
37400000	2413478	1.000199318
37450000	2413594.75	0.9943886399
37500000	2413464	1.002539039
37550000	2413409.75	1.001689076
37600000	2413353.75	1.012588263
37650000	2413400.25	1.00455296
37700000	2413268.5	1.020314693
37750000	2413338	1.00875628
37800000	2413342.5	1.000759006
37850000	2413217	1.006549597
37900000	2413273	1.001887441
37950000	2413126.5	1.007633924
38000000	2413215.25	0.9899119139
38050000	2413212.5	1.003405213
38100000	2413204	1.003687143
38150000	2413244	0.9980354309
38200000	2413198	1.006643534
38250000	2413244.75	0.9888781905
38300000	2413324.75	0.9821039438
38350000	2413053.75	0.9959554076
38400000	2412987.25	1.005306363
38450000	2413046.75	1.000510931
38500000	2412968.5	1.003104091
38550000	2412906.25	1.001331568
38600000	2412969.75	1.000485659
38650000	2412840.5	1.001028895
38700000	2412958	0.9819090962
38750000	2412910.75	0.9988856316
38800000	2412967.5	0.9962932467
38850000	2412888.75	1.001047015
38900000	2412954.75	1.0113132
38950000	2412898	1.022435427
39000000	2412903.5	1.002816796
39050000	2412879.75	0.9962066412
39100000	2412923.25	0.9882166982
39150000	2412858.5	1.00625658
39200000	2412952	0.9938850999
39250000	2412987	0.9985104203
39300000	2412996.25	1.003393292
39350000	2413100.75	0.9901493788
39400000	2413093	0.9996644258
39450000	2413148	0.9921500087
39500000	2413023.25	1.00761497
39550000	2413020.5	1.001085043
39600000	2412994.25	1.00314486
39650000	2413102.75	0.994405508
39700000	2413061.5	0.9963082671
39750000	2413138.5	0.9931870699
39800000	2413108	0.998605907
39850000	2413158.25	1.004183292
39900000	2413110.5	1.001388311
39950000	2413138.5	0.9995059371
40000000	2413195.5	1.002526879
40050000	2413145.25	1.002743959
40100000	2413205.25	0.996414721
40150000	2413209	1.000891685
40200000	2413146	0.9970523119
40250000	2413228.5	1.003506184
40300000	2413257.5	0.9899481535
40350000	2413209.5	0.9931126237
40400000	2413200	0.996917963
40450000	2413308	0.9890616536
40500000	2413234.5	1.002428293
40550000	2413233.75	1.000179291
40600000	2413225	0.9977616072
40650000	2413193	1.008355737
40700000	2413249.5	1.001011133
40750000	2413326.5	0.9963540435
40800000	2413404.5	0.9930183291
40850000	2413324.75	0.9975246191
40900000	2413285	0.994166851
40950000	2413282.25	0.9807580709
41000000	2413226.5	0.987074852
41050000	2413188.5	0.9893004894
41100000	2413298.5	0.9875032902
41150000	2413261.5	1.000306368
41200000	2413206.5	1.001886487
41250000	2413173.5	0.998654902
41300000	2413230.5	0.9895296097
41350000	2413257.5	0.9881394506
41400000	2413314	0.9896867275
41450000	2413176	0.9962147474
41500000	2413149	0.9933996797
41550000	2413120.25	0.9968735576
41600000	2413130	1.004200935
41650000	2413133.75	1.004712105
41700000	2413170	1.003568649
41750000	2413137.5	1.010894775
41800000	2413145.75	1.032665968
41850000	2413205.5	1.022135615
41900000	2413152.5	1.033584476
41950000	2413140.75	1.020382285
42000000	2413159.75	1.016334414
42050000	2413218	1.009065628
42100000	2413301	1.013362765
42150000	2413318.5	1.009694099
42200000	2413273.5	1.004389405
42250000	2413363.5	0.9889541864
42300000	2413260.5	0.9972427487
42350000	2413241	0.9912210107
42400000	2413165.5	1.002232671
42450000	2413121.5	0.9992913604
42500000	2413102.75	0.9940066338
42550000	2413060	1.009206772
42600000	2413203.25	1.007276893
42650000	2413114	1.009206057
42700000	2413176	0.9999812841
42750000	2413148	1.016785502
42800000	2413212.5	1.017839789
42850000	2413274	1.021303535
42900000	2413313.5	1.018800497
